PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,Topic,classes
258,899,257,2.82,3,0.014007714219386649
240,394,1542,3.95,1,0.018488013523776464
356,426,1023,1.1,1,0.002489726952024518
356,800,1004,0.48,4,0.008009376906279137
404,793,1196,2.41,3,0.03138232385409035
449,417,196,3.26,0,0.0
124,734,618,2.5,5,0.08454670049216231
182,754,508,2.68,2,0.02085702014259163
208,565,1434,3.07,5,0.11055195949438468
231,267,1777,1.72,1,0.0065318914208985085
150,550,988,3.4,5,0.11386784384423178
320,496,244,3.77,1,0.002636250501790245
326,777,407,3.65,3,0.019639740621117497
406,109,656,1.89,1,0.0006154459365280972
366,912,1312,4.46,4,0.10783661297498552
140,473,931,3.88,4,0.09026061819149417
224,93,364,4.39,0,0.0
391,349,684,3.76,1,0.004244401085263951
66,492,326,4.03,3,0.05432364079386672
192,383,1018,1.62,2,0.012165056607539249
449,642,934,1.08,3,0.008000265026549361
220,502,1522,1.46,2,0.018750046145564726
253,119,326,4.0,4,0.004536154349252391
204,549,135,0.47,5,0.0015785836796282354
401,696,912,3.6,5,0.052681242714377456
303,658,458,4.2,2,0.01544727328326929
326,305,758,2.09,2,0.00548089557054131
389,479,183,2.4,1,0.0009999356315285163
245,906,1110,3.09,1,0.023451324289165423
297,791,918,1.47,2,0.013290271300574566
119,286,323,1.55,5,0.011123644409152896
55,758,333,0.58,2,0.009843114556754046
52,653,1221,1.89,2,0.10716207198325478
436,733,1572,3.99,3,0.058490856130870725
82,498,1542,3.58,5,0.30993933420006137
266,261,1757,3.93,4,0.050107989137398244
228,901,1618,3.32,3,0.11774747434155049
111,896,1401,1.83,2,0.07652935485941383
423,650,390,2.57,3,0.0085431056078676
227,906,535,2.83,2,0.022345822998404093
321,209,630,2.35,2,0.0035645397473545305
71,561,1110,0.68,3,0.033081215578603905
379,290,1345,3.11,3,0.017753603515284298
267,465,1688,1.35,1,0.007337898547929322
362,153,367,1.04,5,0.0014913379479400625
217,799,966,0.96,0,0.0
371,401,574,1.76,1,0.002018918668660209
151,569,1075,3.46,4,0.10365820263101326
411,585,718,0.88,1,0.0016628189349877421
450,220,1075,3.87,5,0.018802837872230107
91,485,1018,3.77,2,0.07563856324921969
254,748,1159,4.26,3,0.08065029712666827
182,93,944,1.03,2,0.0018372767359770461
228,157,538,2.23,3,0.004582442239935989
112,824,762,0.99,4,0.04104716309714492
88,822,640,1.29,5,0.07129394302197874
259,150,1761,3.93,2,0.014821671982006807
296,152,1469,4.27,2,0.011911195259419048
48,302,1846,3.55,1,0.07623414889146021
232,874,876,0.48,4,0.011715277584057777
349,818,1451,2.3,2,0.02892523669912614
202,301,632,0.82,1,0.0014278081529803803
373,663,269,2.49,3,0.006603913545618842
243,399,1731,3.55,2,0.03731176894666861
389,558,181,2.96,3,0.004262848899443665
264,593,1145,3.62,1,0.017214270553172102
64,124,1845,1.59,4,0.04203576911948717
324,767,1043,3.99,1,0.01821509155767136
40,769,1812,3.02,2,0.38903195991587625
403,732,887,1.29,1,0.0038427591536099918
323,678,611,2.54,4,0.02409272316420782
84,644,1462,2.82,2,0.11688448256337339
146,925,549,3.7,5,0.11897528409594849
221,329,131,2.34,4,0.003375006156284951
250,256,1086,2.46,2,0.01011622978023256
443,686,1056,0.57,3,0.0051701628028138725
436,912,1302,0.62,1,0.003122013836505379
387,830,1509,2.99,3,0.053675068935037776
294,874,1680,4.44,3,0.12299895154299412
134,622,1321,0.79,0,0.0
458,182,1473,0.75,1,0.0008116965889657229
452,311,587,3.87,4,0.011559919572289998
276,376,338,2.54,3,0.006487453159324651
178,226,1495,3.76,2,0.026391937300849308
362,511,1500,1.2,1,0.004697952651419557
160,278,449,1.76,4,0.010154712077393213
182,164,1003,3.95,3,0.019802295825458838
431,77,1175,4.25,1,0.0016495445619219608
201,236,1306,3.84,1,0.010887148521167567
236,397,773,1.16,0,0.0
336,295,877,4.1,1,0.00583700397912158
276,109,1190,3.87,5,0.016813926604515354
434,392,384,2.93,0,0.0
226,316,1195,3.78,1,0.011677830015327626
322,494,1876,3.55,4,0.07556419435019908
132,707,834,1.27,5,0.05244560011210975
105,436,382,0.61,3,0.005367047556798992
119,764,1139,2.64,5,0.17847108058478833
292,798,488,3.0,5,0.03698749518716995
446,912,1457,1.73,3,0.028589771868778816
462,537,1569,2.8,3,0.028324244881550612
84,875,342,3.3,2,0.04347330011021292
92,96,333,4.3,1,0.0027626120098329437
342,869,1364,1.03,3,0.019801145765779772
287,736,163,2.9,4,0.00896531001775177
161,859,284,2.01,3,0.016893776359785687
385,138,227,1.07,3,0.00048291761509565895
186,208,1313,0.45,2,0.002443326059227163
228,153,580,0.48,5,0.0017271084929204711
236,178,1285,2.31,1,0.004139490665445317
67,562,714,1.53,1,0.01694240098302499
181,358,1840,3.51,1,0.02361854783780441
281,274,1784,2.21,5,0.03554063407126079
85,917,714,2.18,5,0.15523831508217054
73,346,278,0.52,5,0.0063342497544168555
249,524,1417,2.98,0,0.0
428,818,350,1.78,0,0.0
389,764,508,4.26,5,0.03929260963968863
62,647,1238,0.49,4,0.04681802701629184
355,853,915,2.49,0,0.0
405,745,305,1.51,0,0.0
249,130,862,1.04,1,0.0008653831027697352
277,277,984,2.09,4,0.015209858598559828
242,835,1808,0.56,1,0.006459239134769408
71,871,451,2.58,2,0.05278491791066172
401,879,692,4.35,2,0.024400214838715996
41,708,1061,3.45,2,0.2337424954614337
134,173,1777,1.72,2,0.01459187080627017
136,489,1803,3.77,4,0.18075520819686905
424,505,1399,4.5,2,0.02772742544133329
383,596,832,1.53,0,0.0
90,615,307,3.34,1,0.012955114309037147
141,211,1517,0.83,5,0.01741890380667219
396,432,817,4.12,4,0.02715761488934549
403,219,1287,4.46,2,0.01153469912384363
398,879,132,3.52,0,0.0
168,389,219,1.69,0,0.0
61,915,947,4.55,1,0.11950234716420474
412,332,208,1.81,3,0.0016827819031800884
172,323,1047,2.89,0,0.0
145,490,1452,1.3,2,0.023588039307712964
467,191,1101,2.42,3,0.0060445535167057895
465,843,334,4.48,5,0.02507800055053322
38,874,628,0.67,5,0.08946560177577534
218,258,1566,2.6,1,0.008909475106841607
144,859,1760,0.89,2,0.03455310998545433
210,596,1269,3.37,3,0.06732301285560326
129,283,1736,1.5,3,0.031687119416262434
76,909,1679,2.01,5,0.3731563612786072
211,826,381,3.08,2,0.01698740654707223
353,727,882,1.31,2,0.008799406533623048
219,733,430,2.88,5,0.03831903893518746
251,194,467,2.03,3,0.0040643021066975185
292,93,1858,0.9,4,0.003938874179324445
157,604,1809,3.79,1,0.04876844001033565
234,526,572,2.48,2,0.011791563462564379
441,874,332,4.6,4,0.022384765574677133
260,159,351,1.21,4,0.0019208792057118927
44,577,308,1.72,1,0.01284476315702958
300,663,312,2.39,1,0.0030469727439389987
245,232,147,2.79,2,0.001436141509171987
228,85,420,2.49,5,0.003604346387883598
147,301,1612,3.62,3,0.06627776033411444
434,98,1674,2.93,4,0.00819111856315836
113,251,1878,0.48,4,0.01480866454501446
370,721,1006,0.82,4,0.011888557586381963
355,498,1453,4.02,0,0.0
387,198,1531,0.52,2,0.0015062135698079243
150,740,648,1.55,0,0.0
69,353,1317,0.81,3,0.030272024339645164
149,409,653,1.62,1,0.00536894600234125
312,68,420,2.79,2,0.0009444122435425862
305,244,272,4.59,1,0.0018466958671888955
127,170,616,1.15,3,0.005259794884449356
211,104,1219,4.11,2,0.009131669984762317
261,792,323,3.8,0,0.0
150,483,1729,1.88,5,0.09676148375270234
389,811,254,1.94,1,0.0018994615211054893
402,882,1503,3.43,1,0.020913149081261254
226,502,317,3.92,1,0.005103456389281808
359,645,434,3.43,4,0.019780301528223816
418,634,131,1.34,5,0.002461403847721158
417,332,805,1.37,1,0.0016234625581131566
446,767,876,2.81,1,0.007826989153942046
339,307,178,1.82,1,0.000542442699089928
413,767,671,2.41,3,0.016658271286141602
397,829,236,3.15,5,0.014350941218791052
297,544,365,4.12,1,0.005092796602698483
182,233,369,1.13,4,0.003947963553303424
294,222,1168,3.95,2,0.01288247709034265
291,751,539,3.99,4,0.04104803773760396
257,68,1853,3.68,1,0.003335975312755845
248,373,1481,0.46,3,0.0056834899529455175
124,189,1714,3.18,2,0.030720752746109414
186,476,423,4.33,0,0.0
359,345,932,1.65,2,0.0054648506738749405
156,309,882,1.4,5,0.022611236210433747
51,407,956,1.74,0,0.0
369,923,700,1.34,0,0.0
331,762,1233,1.51,0,0.0
58,699,999,3.02,3,0.20168178144330554
341,893,876,1.52,5,0.0322358093835633
451,163,864,1.17,5,0.0033775708808529512
387,609,1557,3.23,1,0.014632591995320457
110,809,1440,3.33,4,0.26082328118542875
293,409,1291,3.32,1,0.011062258795168468
466,208,1461,0.45,5,0.0027129010460382333
253,695,485,3.12,3,0.023057152470883024
187,806,285,0.98,3,0.006677431267098685
270,222,1851,3.59,1,0.010102151524779366
343,750,1358,1.68,5,0.04611795062956285
37,506,359,1.29,4,0.046839984606713965
427,722,245,1.89,3,0.0043429243710697354
195,460,1489,2.91,5,0.09449410415790149
95,754,1335,2.56,0,0.0
115,483,486,2.1,4,0.0317021448826675
333,560,524,2.34,3,0.011437628683748884
129,736,473,2.13,0,0.0
188,246,960,2.03,0,0.0
124,336,1403,1.61,4,0.04526733542275312
368,866,377,1.65,3,0.008119708218868728
326,77,1096,3.31,0,0.0
304,671,1417,3.6,4,0.08327316657343987
231,332,759,0.7,4,0.005647415113519802
47,234,1848,2.29,5,0.19478219416726938
271,675,844,4.11,1,0.01597506195599968
63,305,1293,1.23,1,0.014235958946184223
115,146,1123,3.15,3,0.024910955211795482
467,181,1774,3.88,2,0.009865085003677566
252,223,1363,1.78,5,0.01984787359767635
194,668,569,4.55,3,0.04944739888126032
179,109,1873,1.07,4,0.009025656770224127
128,324,1598,4.33,1,0.03238347965862926
241,283,1739,3.29,0,0.0
411,195,503,0.96,0,0.0
284,277,439,0.43,0,0.0
318,387,317,0.36,3,0.00077035457025849
76,696,371,1.06,1,0.006658849862018671
213,765,775,2.45,4,0.050435160893412795
89,635,981,0.48,2,0.01242360857348853
107,586,1493,2.03,0,0.0
314,783,1155,0.5,1,0.0026626121120133764
52,384,1107,2.81,5,0.21236142286947632
199,726,1007,3.6,0,0.0
261,749,394,1.18,3,0.007400560185640019
56,658,1182,4.29,3,0.33048951880206306
127,101,424,2.17,1,0.0013529041967142205
440,252,310,1.33,5,0.0021830063757822624
45,670,1209,3.31,5,0.5508208722272683
442,703,1124,2.29,3,0.022708053286232256
80,107,1445,3.47,3,0.03719941995055149
372,685,1386,2.19,4,0.04133698228612124
383,236,1132,2.7,2,0.006964295918773883
336,723,1275,1.08,0,0.0
364,96,1417,2.08,4,0.005748927431881505
170,715,211,0.62,0,0.0
130,767,532,3.6,2,0.041784955218659936
311,617,1604,2.38,0,0.0
438,145,680,3.83,1,0.001594136035385879
169,388,1295,2.97,5,0.08163286592355375
270,449,678,3.25,4,0.027100632297236082
424,684,701,3.8,5,0.039726990337422025
252,629,677,4.51,0,0.0
194,479,451,1.74,2,0.007164953397741271
112,253,657,1.23,5,0.016875893832445192
314,456,434,1.63,3,0.005698461047173933
141,382,544,0.79,0,0.0
172,687,1206,4.46,1,0.039722288137298487
82,89,1853,0.55,1,0.00204521073577977
65,280,1753,2.24,0,0.0
77,380,1447,0.7,4,0.03696947085956472
116,689,1724,3.97,0,0.0
433,342,960,4.19,2,0.011748360435914876
39,805,935,2.3,0,0.0
453,209,938,3.0,5,0.01200234157568204
287,276,1306,3.58,1,0.008313371525636907
323,474,1733,0.96,2,0.009028163414972454
232,909,1338,1.35,3,0.03925643303529206
213,870,1118,4.5,4,0.15197696191639046
147,148,1029,2.58,1,0.004942005928701155
302,599,967,2.33,1,0.008262777823488533
60,502,1415,0.61,5,0.06676249318818146
380,567,1716,4.23,0,0.0
174,268,1235,1.68,4,0.023634454182383788
306,541,1420,1.17,4,0.021723702007752123
445,273,1085,2.42,3,0.008934963765857005
52,512,334,2.22,5,0.06749317578067718
324,308,1673,4.34,3,0.03828568591455323
327,887,1397,2.09,4,0.058573658579973216
383,522,470,3.43,1,0.004062445125733739
56,558,1516,1.3,1,0.03630885270777084
401,784,205,3.53,5,0.013079587921110766
60,613,1615,1.46,4,0.17816336168480862
179,173,1770,0.88,5,0.013916909904144062
96,196,514,2.49,3,0.014494136927558736
292,372,1697,0.96,4,0.01534959622777428
186,423,481,2.9,2,0.011730709871752195
201,444,852,0.85,3,0.00887340877067828
433,889,1556,3.52,5,0.10395848115440944
146,320,1731,3.29,4,0.09231534145351618
280,390,924,3.32,3,0.023700727992717344
264,890,1231,2.23,1,0.017110897764741267
58,353,1500,3.08,4,0.20795649040016675
410,263,869,2.42,4,0.009976789892288316
437,609,1391,1.55,1,0.005555440294784373
386,592,859,3.16,0,0.0
283,739,1115,0.85,0,0.0
460,479,272,4.65,4,0.009740546650997411
104,617,846,3.54,3,0.0985531489252573
97,659,852,1.17,4,0.050086758823918054
252,215,700,3.48,5,0.0192136116382901
242,319,1821,2.41,0,0.0
60,204,1675,2.06,0,0.0
403,762,707,1.98,4,0.019575745998966027
367,900,263,1.15,0,0.0
88,207,1400,1.17,1,0.007124023959774519
336,395,337,0.94,2,0.0013771123372878493
377,247,978,0.64,0,0.0
452,492,786,3.76,0,0.0
115,571,132,1.53,0,0.0
157,759,829,3.88,4,0.1150037949526087
453,213,1585,4.52,1,0.006228348478052243
95,688,1601,2.04,0,0.0
462,154,983,0.67,0,0.0
317,826,973,1.85,2,0.017344394783272644
200,188,1525,4.5,3,0.035781230071573335
375,709,244,3.31,0,0.0
168,747,1115,0.86,2,0.015766613991714296
303,654,1378,2.36,0,0.0
204,423,367,3.9,5,0.027436876996380005
110,869,1476,2.09,2,0.09011841219646698
349,326,419,3.21,1,0.0023229241504310735
281,297,1203,1.04,2,0.004889932817431542
47,786,402,1.97,2,0.04897458490368531
146,900,270,1.26,1,0.003877463904435849
185,549,1721,1.48,4,0.05590195468089893
310,708,828,2.4,4,0.03356579473301035
317,679,1659,1.85,1,0.01215492902306593
240,390,989,0.97,2,0.005764679775986149
153,95,271,1.36,5,0.0021156030221984655
448,316,266,0.37,4,0.00051342406554405
57,686,1329,3.58,4,0.4234879522375327
94,880,514,4.57,0,0.0
43,213,1581,0.5,4,0.02895988374716968
101,270,1142,2.99,0,0.0
300,895,1177,0.37,3,0.007206510486410199
239,692,882,2.65,2,0.02502513614935158
276,664,1099,3.77,0,0.0
352,705,1621,3.52,4,0.08451930629656886
156,196,1050,4.19,4,0.04088072479901507
376,628,275,1.04,4,0.003532820924223251
366,659,206,4.01,2,0.005500089018218772
207,675,1498,2.24,4,0.08092394590434598
164,725,1425,1.16,5,0.06755551624665386
449,115,264,2.32,5,0.0014502311062437143
405,744,954,1.06,2,0.0068695129829955065
267,399,1488,0.36,1,0.001480099346918824
380,671,1362,1.37,5,0.030460035371293888
394,861,191,4.23,1,0.0032644082363875106
79,694,1363,2.24,1,0.04959067892007367
406,708,1736,2.28,3,0.038285722515619444
210,396,163,0.89,0,0.0
423,531,1531,4.43,2,0.03148377985390935
424,396,995,2.6,1,0.004467345675675109
397,612,1007,2.43,5,0.03487309272646796
459,594,1590,1.15,1,0.004375145744837941
167,624,1644,3.21,0,0.0
354,107,1307,0.65,5,0.002373904615962515
415,311,907,3.42,3,0.012894091294831317
274,652,1631,1.29,0,0.0
116,392,1165,0.55,0,0.0
412,898,881,1.09,3,0.011609849298037215
431,603,1454,1.64,1,0.0061683938749091125
82,264,1389,1.47,0,0.0
74,798,1607,2.42,5,0.38770037350181163
214,910,1161,3.62,1,0.03304396929530953
404,455,1059,2.38,3,0.015745193567995072
84,722,1426,3.09,3,0.21007819237778216
131,256,1599,2.49,1,0.014386007460765744
325,497,761,2.47,3,0.01594408838573033
77,424,752,2.18,2,0.033381301241997285
420,908,1157,0.76,0,0.0
115,715,394,0.59,3,0.008016808144443095
389,204,1739,4.52,1,0.007621533863721462
159,528,714,3.22,1,0.014116098572907106
194,470,738,1.19,4,0.015735597680735174
462,489,1001,1.41,0,0.0
347,882,1810,1.6,0,0.0
245,110,1659,1.29,4,0.00710634829350464
413,544,758,2.65,2,0.009784028835246468
380,919,515,4.32,5,0.04974125008550903
452,300,1817,3.52,0,0.0
250,247,271,1.04,5,0.0025742657574110922
277,138,1048,3.15,2,0.006081699395225819
384,721,849,1.66,2,0.00978528806052922
448,880,1128,3.56,1,0.01458436606404176
200,349,239,2.2,2,0.0033928902320402065
169,501,624,4.24,1,0.014501912093415772
160,292,909,3.56,4,0.04367777854533419
176,295,477,3.12,2,0.009224357317687339
235,140,643,2.31,0,0.0
217,101,192,2.41,1,0.00039820225208706396
433,186,1728,3.05,4,0.016743737910550206
228,420,1292,1.82,3,0.024026659873352254
419,67,407,1.56,1,0.00018771699269295552
98,280,1555,4.32,3,0.10646114953579087
352,119,825,2.31,0,0.0
125,743,771,0.57,0,0.0
460,637,626,3.79,2,0.012149235212259838
441,242,317,3.27,3,0.003155214192775283
400,456,728,1.77,2,0.005432044178425791
139,770,1727,3.68,1,0.06509383846587066
129,758,1274,3.39,5,0.23460778896398934
232,566,332,1.91,5,0.014301898853592857
139,108,1699,3.87,0,0.0
48,588,1360,4.57,0,0.0
339,926,1617,2.98,4,0.09734672930237974
355,713,1077,0.67,3,0.00803890207182509
130,492,333,2.6,1,0.006058472384354574
218,396,177,3.48,5,0.010343916537281218
219,682,281,4.43,1,0.0071676057078676044
113,322,714,4.42,0,0.0
333,715,140,2.7,1,0.0015006430763506405
153,783,945,3.95,4,0.14128076160556965
400,462,1559,2.72,1,0.0090556745091894
181,241,1252,4.42,3,0.040870516049759394
285,919,1720,3.4,4,0.1394639005154294
