PostsCount,LikesPerPost,MessagesSent,PhotosPerDay,Topic,classes
50,611,1773,3.93,5,169.16754968571266
483,502,67,2.84,2,0.15716443926273405
438,314,751,2.44,4,2.0879488480067394
77,549,8,1.43,2,0.06482047392373005
157,784,1435,2.05,5,29.185473210675045
424,446,166,4.8,5,1.6651865503541678
255,223,823,2.86,0,0.0
335,314,1858,4.03,5,13.943768497362386
342,665,795,2.5,0,0.0
49,135,1249,0.21,4,1.1485607619430163
416,972,1806,4.75,2,15.929012319308642
96,715,823,2.33,5,28.374951763440116
239,64,875,1.95,3,0.5446538209518439
173,603,1198,1.78,1,2.9534021857222514
167,881,1147,4.15,2,19.956092583499633
242,568,1296,0.88,3,3.1909240016784457
455,550,909,2.94,2,2.567243510476725
376,220,1998,0.44,2,0.40877803767589604
393,213,818,3.43,1,0.6042393984890514
440,343,659,2.52,0,0.0
109,526,1785,4.7,0,0.0
197,823,99,3.8,3,1.8734763605899636
62,797,984,2.8,1,14.073247460152766
458,986,1178,3.89,3,11.759859850403247
265,272,1637,3.22,4,8.599280889604021
82,402,707,0.63,1,0.8676543061738686
76,82,911,3.68,2,2.874557590654808
249,907,1040,4.68,4,28.178747547529962
491,447,121,1.0,0,0.0
207,153,683,4.69,4,3.7631296886973504
462,790,169,2.0,4,0.9186210012649828
391,538,21,3.93,2,0.0902447448980674
402,584,424,4.61,5,5.641546120611821
30,468,1632,4.4,2,89.0229512038428
108,706,159,4.4,1,1.817210798795169
371,971,1237,2.33,5,14.987027626214962
19,882,770,0.06,3,2.5565410883382076
491,642,635,4.56,3,4.513234727486658
343,439,306,3.3,0,0.0
418,371,1422,2.44,0,0.0
229,634,682,1.65,3,3.7137948676841823
184,314,1937,0.83,4,4.360678735622237
281,287,1398,2.72,2,3.086428428456567
62,246,562,2.0,1,1.7720839470796412
127,896,265,3.13,3,6.975740518793663
388,259,1306,4.43,1,1.5345798955313124
407,493,1648,1.95,5,7.733728037221446
344,64,1958,0.43,5,0.3112054839563697
340,293,1969,3.36,4,9.061670174705991
280,53,1001,2.62,0,0.0
186,354,1048,1.49,0,0.0
433,302,1961,2.59,5,7.03786563694672
365,671,1734,1.11,0,0.0
127,597,1691,1.16,2,7.3278532806725805
232,380,769,4.02,1,2.0119749404375287
346,319,169,3.57,2,0.44205271598578455
129,605,1108,2.33,5,24.055030543975768
91,247,836,4.28,3,11.577143719533895
416,77,1724,0.97,2,0.24598631610400726
393,933,1624,1.9,1,2.910739113394508
203,693,1311,5.0,0,0.0
141,536,67,0.24,0,0.0
270,271,896,3.22,3,3.451955793204043
415,338,941,4.29,2,2.612883686768382
334,541,165,0.37,2,0.07858524741414906
340,332,1778,4.63,4,12.776340224347587
256,221,1462,0.53,1,0.2657970234642014
53,668,694,2.08,4,28.917314091590068
124,739,1428,2.72,4,36.792086584598174
351,704,148,2.89,4,1.3635141672685396
319,56,1494,4.28,5,2.230161310915312
32,580,830,2.83,5,84.58378398193463
54,782,725,1.45,2,12.098278015981089
64,112,1863,3.49,5,22.605852910814303
228,17,1962,0.15,0,0.0
417,986,1548,1.37,0,0.0
281,338,1051,2.54,0,0.0
457,55,727,3.94,1,0.13697827246191363
390,334,383,2.56,1,0.33365309797997306
220,779,305,0.21,4,0.3604694507783654
425,631,999,0.83,1,0.4891686008062158
321,595,117,3.06,3,0.791070225707204
3,822,786,1.6,5,684.601203746472
2,335,502,4.72,2,315.4024665964881
339,473,1140,2.44,1,1.5421644331245499
293,649,201,0.28,5,0.2476713276035407
137,699,1435,1.37,2,7.971382246289479
124,452,482,3.92,3,8.210047545908076
60,556,160,2.15,3,3.7999492903109737
174,627,1297,4.51,2,16.7509471631766
268,194,427,4.14,1,0.508475128363106
212,718,481,3.51,1,2.272036681779611
275,328,282,2.55,2,0.6816084987675025
331,224,424,4.9,3,1.6760145265466433
246,584,1983,2.18,1,4.077852476869856
378,698,74,0.2,0,0.0
448,515,770,0.98,0,0.0
488,382,1445,2.68,0,0.0
365,771,808,0.06,3,0.12207309117242819
98,385,1673,1.81,3,14.180938936589111
226,251,1238,0.12,0,0.0
24,133,80,4.64,2,1.6347559436427892
207,488,132,4.79,1,0.5922887500876839
30,500,210,4.33,1,6.021857902654218
453,651,1674,1.48,3,4.244199334265789
169,124,1805,3.47,2,3.652129930074884
123,582,1339,3.61,0,0.0
116,465,1327,2.09,2,8.835207037367434
285,905,979,4.54,4,22.432455647921692
320,656,88,2.76,2,0.3956855344326157
216,13,241,0.34,2,0.00391913405615145
261,361,1869,0.07,2,0.1438065257498491
475,868,1023,1.91,2,2.8375248574788596
182,50,65,4.56,4,0.1294229723151399
67,511,460,2.67,4,14.8884588315029
466,183,746,3.28,1,0.3818144907015091
326,314,821,4.36,2,2.7399728068218705
156,41,118,1.95,0,0.0
29,550,1577,3.72,0,0.0
267,928,1400,1.18,3,6.844513353631548
290,467,344,3.77,5,4.149189234078764
43,275,428,4.71,1,5.122753715360976
415,290,911,3.31,4,3.349120903175041
360,863,1546,1.52,3,6.715172753991139
228,220,1420,4.81,2,5.237521428441741
248,268,1183,4.86,0,0.0
206,114,1269,1.52,4,1.6965919222083388
148,431,383,4.4,4,7.800124939740332
85,907,1038,4.49,2,39.52179071956737
401,602,1995,1.11,0,0.0
312,490,56,3.1,3,0.32500274130864304
207,817,875,4.41,2,12.103275299576076
84,18,746,3.21,3,0.611692134639815
158,221,1737,0.24,3,0.6950916383822772
404,733,987,0.83,2,1.181197210904369
262,694,927,1.75,0,0.0
267,757,1599,2.67,3,14.429130475610313
327,511,435,2.88,3,2.3337305395364103
173,974,1789,2.24,4,35.85962689232629
25,767,651,0.78,3,18.570635413707038
205,121,392,0.4,3,0.11032485997422851
225,750,458,3.16,4,7.667713190677134
464,960,726,1.56,1,0.9310843654053029
292,736,1913,2.27,2,8.698419494623707
376,71,237,1.69,1,0.030052466173697435
169,163,820,1.97,1,0.6190924973379467
175,613,370,3.04,1,1.5655692987091667
369,360,175,0.48,5,0.16281708969041989
362,721,1148,3.98,3,10.847944925097748
87,717,28,0.84,3,0.23106439930624081
401,791,34,2.88,4,0.306999783767154
227,307,493,0.44,0,0.0
221,232,704,1.22,3,1.0747909930836652
131,945,522,4.77,0,0.0
244,469,655,2.48,1,1.2406536562749237
160,654,1919,2.19,2,13.651532693120224
159,406,1477,0.37,4,2.217919006060943
355,556,1945,3.6,1,4.357557309328111
468,450,912,3.2,1,1.1150286845612052
187,462,313,3.66,2,2.2492117840910586
10,473,1617,1.84,1,55.919534338687406
24,334,1737,0.09,4,3.4578974303082126
158,84,613,4.37,2,1.1317973398340089
365,769,927,0.28,0,0.0
245,648,1133,3.93,5,23.39784979570422
407,148,1730,4.38,3,3.284606417677123
105,286,1710,2.16,1,3.9976167688700412
472,905,1274,2.49,4,9.667404923137664
2,698,1896,4.46,0,0.0
455,764,986,3.45,2,4.539233568721326
398,758,1345,3.59,3,10.962224294204104
367,416,801,3.41,3,3.6907104860264397
22,598,584,0.91,1,5.7399393717775755
282,464,1009,2.0,4,5.277455597938167
139,125,1998,1.76,4,5.02617861890572
304,151,124,0.47,5,0.057513192258471506
334,366,1185,0.56,5,1.444726246883689
288,599,1699,2.43,3,10.235988855998784
187,393,974,1.81,5,7.360936012656654
402,106,1929,0.64,1,0.12935004269052028
296,47,918,4.44,2,0.5143234861126735
424,574,1914,2.52,0,0.0
446,11,1687,0.63,0,0.0
86,497,198,3.2,1,1.4549486592493772
157,442,1053,0.33,0,0.0
41,700,519,2.16,0,0.0
235,573,1909,0.01,5,0.09247775005543615
350,459,729,4.88,0,0.0
238,301,137,3.59,0,0.0
98,653,29,3.27,3,0.7532318461854322
162,878,557,4.92,4,23.606649572065212
476,443,1316,3.24,5,7.883920565671776
199,271,301,2.09,3,1.0212329373785267
177,450,654,2.76,2,3.6469569438760945
394,448,722,2.85,5,4.648452705142152
18,122,25,0.4,5,0.13465791710176592
406,971,820,1.06,4,3.3040565201986185
39,800,641,3.42,2,35.73666934018663
21,317,1147,2.19,2,30.133672120081716
355,518,1799,4.65,4,19.40081957618536
50,266,414,4.86,0,0.0
258,899,257,2.82,3,3.010357227591082
240,394,1542,3.95,1,3.973205354095175
356,426,1023,1.1,1,0.5350599967539531
210,159,1461,4.99,1,2.1933258327297525
356,800,1004,0.48,4,1.7212719563445122
404,793,1196,2.41,3,6.7442841817843355
449,417,196,3.26,0,0.0
124,734,618,2.5,5,18.169686139320998
91,31,490,3.81,3,0.7581186394199568
268,817,103,1.42,0,0.0
182,754,508,2.68,2,4.482321694239471
107,44,1452,1.81,1,0.4294263133967313
208,565,1434,3.07,5,23.75840091224032
498,993,357,4.8,3,4.07310097350445
235,396,1977,1.16,2,3.071118261631076
231,267,1777,1.72,1,1.403749836752666
478,117,1867,3.04,0,0.0
150,550,988,3.4,5,24.471007998741506
23,171,1410,1.04,3,12.996204713026124
320,496,244,3.77,1,0.5665489477806018
326,777,407,3.65,3,4.2207196835133605
406,109,656,1.89,1,0.13226370085811504
263,629,1456,0.03,1,0.04150993843219855
317,22,1812,0.61,4,0.12192310123937707
366,912,1312,4.46,4,23.174853668766826
140,473,931,3.88,4,19.39764761645038
316,50,1799,3.0,4,1.3572813877119891
454,368,1883,1.62,4,3.9299937009462313
450,44,1249,3.49,2,0.3387135622024108
224,93,364,4.39,0,0.0
391,349,684,3.76,1,0.9121519245542717
66,492,326,4.03,3,11.674536054322717
181,956,260,0.63,1,0.34376984427171575
192,383,1018,1.62,2,2.614357025636403
114,268,72,0.96,0,0.0
449,642,934,1.08,3,1.7193137487046455
202,689,1985,1.99,1,5.353724299068968
476,779,345,4.93,2,2.2120812649388313
220,502,1522,1.46,2,4.029518024707288
491,918,725,3.22,5,8.671607938134912
253,119,326,4.0,4,0.9748517721643369
301,187,1990,1.79,0,0.0
204,549,135,0.47,5,0.3392488392395445
401,696,912,3.6,5,11.321573047529684
303,658,458,4.2,2,3.3197286899604155
326,305,758,2.09,2,1.1778833674102065
389,479,183,2.4,1,0.21489326583573945
483,35,1183,3.56,5,0.6063176671943106
245,906,1110,3.09,1,5.0398560725036425
297,791,918,1.47,2,2.856173651155685
119,286,323,1.55,5,2.3905501511375635
3,325,234,2.74,2,55.199238279176406
210,931,1019,4.72,5,42.36343193437419
455,150,68,2.05,5,0.09130345314134869
55,758,333,0.58,2,2.1153551952767478
222,912,51,2.25,4,0.7492540721595395
52,653,1221,1.89,2,23.029890021025302
11,450,35,3.33,5,9.472763034985666
436,733,1572,3.99,3,12.570100213628338
185,683,1945,3.92,2,22.369650881373076
82,498,1542,3.58,5,66.60816320285957
266,261,1757,3.93,4,10.768562586111008
164,981,312,2.94,4,8.720906648252084
228,901,1618,3.32,3,25.304768134411773
489,50,640,1.15,4,0.11961165883966576
111,896,1401,1.83,2,16.44670164708762
423,650,390,2.57,3,1.8359740432971392
227,906,535,2.83,2,4.802275997080005
31,435,232,0.74,0,0.0
321,209,630,2.35,2,0.7660448966494017
71,561,1110,0.68,3,7.109388073945836
379,290,1345,3.11,3,3.8153754296368465
40,52,777,2.92,3,3.5159528292343234
267,465,1688,1.35,1,1.5769664902584208
362,153,367,1.04,5,0.32049911213557003
300,284,993,0.21,3,0.2353214121260953
393,682,854,0.03,3,0.05299888915597992
137,72,1545,0.25,2,0.16131879895369625
217,799,966,0.96,0,0.0
371,401,574,1.76,1,0.43387995435460464
151,569,1075,3.46,4,22.276883622989505
330,45,1316,3.27,3,0.699516613019554
411,585,718,0.88,1,0.3573515936088848
450,220,1075,3.87,5,4.040863341540223
91,485,1018,3.77,2,16.255264206258477
348,977,1217,4.14,2,11.241151407078855
254,748,1159,4.26,3,17.332321395207966
12,552,1231,2.51,0,0.0
384,419,152,4.96,1,0.32687569199470734
182,93,944,1.03,2,0.39484381353088677
228,157,538,2.23,3,0.9847993684735523
112,824,762,0.99,4,8.82132674655685
88,822,640,1.29,5,15.321574476629921
259,150,1761,3.93,2,3.185282529127163
162,37,563,0.24,5,0.06131276658244559
296,152,1469,4.27,2,2.5598004197440587
416,63,1088,0.47,5,0.15385745311062882
48,302,1846,3.55,1,16.383259788884427
369,55,171,1.64,3,0.049827844341328864
232,874,876,0.48,4,2.517696320474216
349,818,1451,2.3,2,6.216238709131083
456,19,1271,3.98,0,0.0
202,301,632,0.82,1,0.3068461081958142
373,663,269,2.49,3,1.4192279026456904
103,998,1290,4.04,5,100.32495160423768
479,698,1552,0.66,1,0.5931030047641379
15,219,957,4.23,4,93.93765506749668
177,728,1951,2.9,0,0.0
243,399,1731,3.55,2,8.018564025767976
389,558,181,2.96,3,0.9161164907839494
264,593,1145,3.62,1,3.699468947312593
64,124,1845,1.59,4,9.03378519894869
278,38,1938,3.89,3,1.2283948642161442
324,767,1043,3.99,1,3.9145524860850758
40,769,1812,3.02,2,83.60572995384551
403,732,887,1.29,1,0.8258362221547488
323,678,611,2.54,4,5.177697244090395
84,644,1462,2.82,2,25.119305074836245
234,973,1321,1.85,3,12.113435918285127
146,925,549,3.7,5,25.568633166948153
221,329,131,2.34,4,0.7253127824149507
250,256,1086,2.46,2,2.174049595668342
443,686,1056,0.57,3,1.1111046897096681
274,983,80,3.07,2,0.700222200173253
483,917,1373,3.57,3,11.093198277979688
436,912,1302,0.62,1,0.670942936882307
464,945,878,2.88,3,6.1389860840784625
387,830,1509,2.99,3,11.535153357598668
495,587,880,4.19,4,6.949669494542823
308,981,1140,4.19,5,30.226073362183403
302,267,1702,4.9,3,8.78933001802152
383,945,619,3.35,0,0.0
294,874,1680,4.44,3,26.433347865644173
134,622,1321,0.79,0,0.0
458,182,1473,0.75,1,0.17443935926549653
452,311,587,3.87,4,2.4843087808467983
491,806,825,4.82,0,0.0
419,387,67,0.88,5,0.10819295531770014
196,612,640,4.78,2,7.591153609861005
276,376,338,2.54,3,1.3941997388697938
427,852,1950,1.04,3,4.823646662048065
141,317,70,3.52,5,1.1005896388543859
458,49,365,4.16,0,0.0
405,644,1949,3.99,5,24.56745367814785
178,226,1495,3.76,2,5.671814684353348
446,119,10,1.35,3,0.004293798782068404
362,511,1500,1.2,1,1.0096233759187017
160,278,449,1.76,4,2.1823197145169653
74,616,1457,4.92,4,94.84363726623377
397,408,960,0.09,2,0.07056477434205712
14,312,811,4.91,4,141.0468717863565
182,164,1003,3.95,3,4.255653950918263
5,282,707,1.27,2,40.244524178275235
431,77,1175,4.25,1,0.354498836601249
156,542,68,1.26,2,0.23656947400272568
201,236,1306,3.84,1,2.3397255059069457
236,397,773,1.16,0,0.0
336,295,877,4.1,1,1.2544135924551971
276,109,1190,3.87,5,3.6134321906736533
482,658,400,0.36,4,0.31244667070549953
377,417,1903,3.7,3,9.283912410249112
356,989,1293,3.29,4,18.783445987470493
434,392,384,2.93,0,0.0
97,976,1092,1.21,5,26.413786246996256
226,316,1195,3.78,1,2.5096485721109243
322,494,1876,3.55,4,16.23928180190839
132,707,834,1.27,5,11.270931779457323
196,23,203,1.64,5,0.0776168864890818
105,436,382,0.61,3,1.1534166210411418
334,274,1598,4.87,5,12.683946429345553
119,764,1139,2.64,5,38.35470219765326
292,798,488,3.0,5,7.948875292807255
272,972,1704,1.45,2,7.016806685676176
91,402,966,4.74,4,32.14953403337288
25,662,1545,1.34,4,87.1336319292922
446,912,1457,1.73,3,6.1441449355987094
462,537,1569,2.8,3,6.087081301046782
361,188,274,0.12,3,0.020411657551807436
328,553,74,1.64,4,0.32520814132948317
104,4,1080,3.85,3,0.19063689434233108
84,875,342,3.3,2,9.342720813999161
92,96,333,4.3,1,0.5937049329090808
342,869,1364,1.03,3,4.255406794928869
287,736,163,2.9,4,1.9267087682429545
23,119,648,0.61,5,4.063203118780971
486,183,380,1.51,1,0.08585190314777032
342,56,452,2.66,1,0.07822697830740752
161,859,284,2.01,3,3.6305924699408267
385,138,227,1.07,3,0.1037824237534966
186,208,1313,0.45,2,0.5250881154882805
228,153,580,0.48,5,0.3711678760051643
236,178,1285,2.31,1,0.8896059305680758
67,562,714,1.53,1,3.6410422466649073
357,35,1886,4.54,4,1.3342337539543043
181,358,1840,3.51,1,5.075793600239045
129,56,732,2.48,4,1.252551618558804
281,274,1784,2.21,5,7.637934567619592
105,351,81,3.13,5,1.6838047903568938
85,917,714,2.18,5,33.36181595994441
73,346,278,0.52,5,1.3612752395523067
249,524,1417,2.98,0,0.0
428,818,350,1.78,0,0.0
389,764,508,4.26,5,8.444260752839014
62,647,1238,0.49,4,10.061526370590101
328,961,1461,2.35,5,19.985369819492096
154,29,716,3.7,4,0.7929148970861875
3,887,108,1.28,1,16.240920962116114
355,853,915,2.49,0,0.0
405,745,305,1.51,0,0.0
416,13,1896,0.74,4,0.06968745885631783
249,130,862,1.04,1,0.18597697220668588
239,406,1977,3.09,5,20.61758759110963
446,487,196,4.83,1,0.4107446043990345
277,277,984,2.09,4,3.268706588791173
484,494,605,4.54,2,2.2279086159282038
242,835,1808,0.56,1,1.388136344699333
71,871,451,2.58,2,11.343853583209397
475,956,1473,3.37,3,11.909478580452918
401,879,692,4.35,2,5.243779387849343
41,708,1061,3.45,2,50.232921630686505
201,937,1865,0.54,4,7.461921627567854
351,192,597,0.34,4,0.17647448139745303
134,173,1777,1.72,2,3.1358966250850684
434,959,1032,4.32,1,3.9144151566099676
136,489,1803,3.77,4,38.845577436687705
271,7,485,4.88,2,0.04858417897617071
424,505,1399,4.5,2,5.9588205664767875
383,596,832,1.53,0,0.0
90,615,307,3.34,1,2.7841460343689306
300,895,94,1.41,3,0.47135114255620053
12,1,672,3.68,0,0.0
476,583,1482,0.92,5,3.3177388625085658
338,596,1982,1.42,5,9.85975494086305
452,763,1967,0.91,2,2.401244668624993
24,270,1438,2.27,2,29.18379889407168
141,211,1517,0.83,5,3.74344608619703
236,39,791,1.9,0,0.0
72,110,1582,0.12,0,0.0
428,537,854,4.94,0,0.0
124,931,1473,3.86,4,67.85042951687682
35,11,198,3.68,4,0.3639755438683295
208,10,478,1.99,3,0.05451467852221986
173,55,705,1.01,3,0.2698502933012109
396,432,817,4.12,4,5.836364233725502
403,219,1287,4.46,2,2.4788887274337625
398,879,132,3.52,0,0.0
168,389,219,1.69,0,0.0
61,915,947,4.55,1,25.681902761977852
249,949,1268,4.08,4,31.338689816966742
308,953,1141,2.35,5,16.483151781139945
152,412,841,0.3,3,0.8152047394319308
412,332,208,1.81,3,0.3616417771920727
10,940,1495,0.68,1,37.971042554985026
172,323,1047,2.89,0,0.0
297,298,1930,2.64,4,8.125603088987242
145,490,1452,1.3,2,5.069237100539983
467,191,1101,2.42,3,1.2990174614922376
67,213,1882,1.48,1,3.5185254590209336
465,843,334,4.48,5,5.38944034897197
214,757,23,3.85,1,0.12446442418404938
38,874,628,0.67,5,19.226792944829473
218,258,1566,2.6,1,1.9147094495120163
144,859,1760,0.89,2,7.4257086310700435
210,596,1269,3.37,3,14.46819339393595
129,283,1736,1.5,3,6.809786911862349
76,909,1679,2.01,5,80.19395110459578
211,826,381,3.08,2,3.650714261876634
167,998,431,1.25,3,3.837931071342455
214,655,1945,5.0,2,23.65493150693274
